0	C	ana1		15	84	512000	ana
0	C	luna1		53	89	512000	luna
0	C	maya1		5	18	512000	maya
0	C	nella1		65	45	512000	nella
0	C	via1		60	87	512000	via
63473	C	via2		60	87	512000	via
63473	C	nella2		65	37	512000	nella
63473	C	luna2		53	81	512000	luna
63473	C	maya2		5	40	512000	maya
63473	C	ana2		15	52	512000	ana
135977	C	nella3		65	82	512000	nella
135977	C	luna3		53	82	512000	luna
135977	C	maya3		5	35	512000	maya
135977	C	via3		60	11	512000	via
135977	C	ana3		15	79	512000	ana
135977	C	via4		60	11	512000	via
205447	C	via5		60	73	512000	via
205447	C	maya4		5	83	512000	maya
205447	C	luna4		53	25	512000	luna
205447	C	nella4		65	1	512000	nella
205447	C	ana4		15	52	512000	ana
205447	C	nella5		65	4	512000	nella
257345	C	ana5		15	75	512000	ana
257345	C	nella6		65	13	512000	nella
257345	C	luna5		53	23	512000	luna
257345	C	maya5		5	79	512000	maya
257345	C	via6		60	69	512000	via
336557	C	maya6		5	31	512000	maya
336557	C	ana6		15	16	512000	ana
336557	C	via7		60	25	512000	via
336557	C	luna6		53	39	512000	luna
336557	C	nella7		65	16	512000	nella
336557	C	nella8		65	55	512000	nella
396134	C	nella9		65	95	512000	nella
396134	C	maya7		5	37	512000	maya
396134	C	ana7		15	13	512000	ana
396134	C	via8		60	21	512000	via
396134	C	luna7		53	35	512000	luna
478076	C	via9		60	88	512000	via
478076	C	luna8		53	61	512000	luna
478076	C	nella10		65	42	512000	nella
478076	C	maya8		5	29	512000	maya
478076	C	ana8		15	87	512000	ana
545151	C	nella11		65	9	512000	nella
545151	C	via10		60	21	512000	via
545151	C	maya9		5	95	512000	maya
545151	C	luna9		53	68	512000	luna
545151	C	ana9		15	76	512000	ana
545151	C	luna10		53	75	512000	luna
545151	C	luna11		53	25	512000	luna
596491	C	luna12		53	43	512000	luna
596491	C	ana10		15	47	512000	ana
596491	C	via11		60	25	512000	via
596491	C	nella12		65	79	512000	nella
596491	C	maya10		5	95	512000	maya
596491	C	via12		60	66	512000	via
649534	C	ana11		15	35	512000	ana
649534	C	via13		60	25	512000	via
649534	C	nella13		65	81	512000	nella
649534	C	maya11		5	30	512000	maya
649534	C	luna13		53	17	512000	luna
649534	C	maya12		5	47	512000	maya
735695	C	luna14		53	59	512000	luna
735695	C	ana12		65	49	512000	ana
735695	C	nella14		60	26	512000	nella
735695	C	via14		15	28	512000	via
735695	C	maya13		5	84	512000	maya
798885	C	nella15		60	82	512000	nella
798885	C	via15		15	21	512000	via
798885	C	ana13		65	90	512000	ana
798885	C	maya14		5	0	512000	maya
798885	C	luna15		53	7	512000	luna
798885	C	maya15		5	70	512000	maya
881336	C	ana14		65	82	512000	ana
881336	C	maya16		5	2	512000	maya
881336	C	via16		15	32	512000	via
881336	C	luna16		53	39	512000	luna
881336	C	nella16		60	46	512000	nella
881336	C	via17		15	64	512000	via
967190	C	nella17		60	58	512000	nella
967190	C	maya17		5	81	512000	maya
967190	C	luna17		53	16	512000	luna
967190	C	via18		15	47	512000	via
967190	C	ana15		65	42	512000	ana
1042279	C	nella18		60	63	512000	nella
1042279	C	via19		15	64	512000	via
1042279	C	luna18		53	67	512000	luna
1042279	C	ana16		65	80	512000	ana
1042279	C	maya18		5	12	512000	maya
1042279	C	via20		15	35	512000	via
1117745	C	nella19		60	7	512000	nella
1117745	C	maya19		5	96	512000	maya
1117745	C	luna19		53	86	512000	luna
1117745	C	ana17		65	8	512000	ana
1117745	C	via21		15	23	512000	via
1171002	C	via22		15	32	512000	via
1171002	C	luna20		53	40	512000	luna
1171002	C	nella20		60	90	512000	nella
1171002	C	ana18		65	33	512000	ana
1171002	C	maya20		5	45	512000	maya
1171002	C	maya21		5	40	512000	maya
1254953	C	maya22		5	70	512000	maya
1254953	C	nella21		60	35	512000	nella
1254953	C	via23		15	59	512000	via
1254953	C	luna21		53	26	512000	luna
1254953	C	ana19		65	8	512000	ana
1254953	C	maya23		5	69	512000	maya
1318298	C	via24		60	66	512000	via
1318298	C	luna22		5	62	512000	luna
1318298	C	ana20		53	7	512000	ana
1318298	C	nella22		15	92	512000	nella
1318298	C	maya24		65	54	512000	maya
1318298	C	via25		60	66	512000	via
1318298	C	maya25		65	86	512000	maya
1390967	C	ana21		53	50	512000	ana
1390967	C	via26		60	2	512000	via
1390967	C	nella23		15	25	512000	nella
1390967	C	luna23		5	85	512000	luna
1390967	C	maya26		65	48	512000	maya
1390967	C	via27		60	1	512000	via
1465084	C	nella24		15	17	512000	nella
1465084	C	via28		60	83	512000	via
1465084	C	ana22		53	59	512000	ana
