0	C	luna1		84	85	512000	luna
0	C	ana1		58	60	512000	ana
0	C	via1		56	34	512000	via
0	C	nella1		36	6	512000	nella
0	C	maya1		1	67	512000	maya
52079	C	luna2		84	82	512000	luna
52079	C	maya2		1	62	512000	maya
52079	C	ana2		58	45	512000	ana
52079	C	via2		56	39	512000	via
52079	C	nella2		36	71	512000	nella
136061	C	maya3		1	75	512000	maya
136061	C	ana3		58	49	512000	ana
136061	C	via3		56	18	512000	via
136061	C	luna3		84	75	512000	luna
136061	C	nella3		36	23	512000	nella
136061	C	ana4		58	93	512000	ana
205749	C	nella4		36	79	512000	nella
205749	C	ana5		58	55	512000	ana
205749	C	maya4		1	50	512000	maya
205749	C	luna4		84	9	512000	luna
205749	C	via4		56	16	512000	via
205749	C	via5		56	20	512000	via
205749	C	via6		56	3	512000	via
273358	C	nella5		36	26	512000	nella
273358	C	luna5		84	8	512000	luna
273358	C	maya5		1	13	512000	maya
273358	C	ana6		58	67	512000	ana
273358	C	via7		56	2	512000	via
273358	C	maya6		1	59	512000	maya
330801	C	luna6		84	29	512000	luna
330801	C	via8		56	32	512000	via
330801	C	maya7		1	14	512000	maya
330801	C	ana7		58	82	512000	ana
330801	C	nella6		36	4	512000	nella
403085	C	via9		56	53	512000	via
403085	C	luna7		84	81	512000	luna
403085	C	maya8		1	34	512000	maya
403085	C	ana8		58	75	512000	ana
403085	C	nella7		36	49	512000	nella
403085	C	via10		56	12	512000	via
403085	C	maya9		1	75	512000	maya
472951	C	via11		56	41	512000	via
472951	C	maya10		1	80	512000	maya
472951	C	luna8		84	23	512000	luna
472951	C	ana9		58	71	512000	ana
472951	C	nella8		36	64	512000	nella
526201	C	nella9		36	32	512000	nella
526201	C	maya11		1	20	512000	maya
526201	C	luna9		84	21	512000	luna
526201	C	via12		56	62	512000	via
526201	C	ana10		58	7	512000	ana
581062	C	maya12		1	69	512000	maya
581062	C	luna10		84	51	512000	luna
581062	C	nella10		36	35	512000	nella
581062	C	via13		56	53	512000	via
581062	C	ana11		58	93	512000	ana
581062	C	via14		56	87	512000	via
581062	C	ana12		58	50	512000	ana
665334	C	nella11		36	41	512000	nella
665334	C	via15		56	8	512000	via
665334	C	ana13		58	0	512000	ana
665334	C	luna11		84	62	512000	luna
665334	C	maya13		1	49	512000	maya
665334	C	via16		56	66	512000	via
731579	C	via17		36	50	512000	via
731579	C	ana14		56	6	512000	ana
731579	C	maya14		58	75	512000	maya
731579	C	nella12		1	4	512000	nella
731579	C	luna12		84	6	512000	luna
792079	C	ana15		56	96	512000	ana
792079	C	nella13		1	20	512000	nella
792079	C	luna13		84	29	512000	luna
792079	C	maya15		58	60	512000	maya
792079	C	via18		36	77	512000	via
874698	C	luna14		84	7	512000	luna
874698	C	maya16		58	64	512000	maya
874698	C	via19		36	88	512000	via
874698	C	nella14		1	74	512000	nella
874698	C	ana16		56	21	512000	ana
874698	C	nella15		1	90	512000	nella
948267	C	via20		36	48	512000	via
948267	C	luna15		84	59	512000	luna
948267	C	maya17		58	65	512000	maya
948267	C	nella16		1	44	512000	nella
948267	C	ana17		56	59	512000	ana
948267	C	via21		36	62	512000	via
948267	C	maya18		58	85	512000	maya
1007458	C	nella17		1	0	512000	nella
1007458	C	maya19		58	82	512000	maya
1007458	C	via22		36	38	512000	via
1007458	C	ana18		56	79	512000	ana
1007458	C	luna16		84	71	512000	luna
1007458	C	maya20		58	17	512000	maya
1078088	C	maya21		58	42	512000	maya
1078088	C	ana19		56	46	512000	ana
1078088	C	luna17		84	29	512000	luna
1078088	C	via23		36	65	512000	via
1078088	C	nella18		1	2	512000	nella
1078088	C	via24		36	30	512000	via
1144159	C	maya22		58	91	512000	maya
1144159	C	via25		36	2	512000	via
1144159	C	nella19		1	44	512000	nella
1144159	C	ana20		56	33	512000	ana
1144159	C	luna18		84	34	512000	luna
1197885	C	luna19		84	69	512000	luna
1197885	C	via26		36	10	512000	via
1197885	C	ana21		56	2	512000	ana
1197885	C	maya23		58	49	512000	maya
1197885	C	nella20		1	69	512000	nella
1197885	C	luna20		84	35	512000	luna
1266615	C	luna21		84	73	512000	luna
1266615	C	via27		36	5	512000	via
1266615	C	maya24		58	24	512000	maya
1266615	C	nella21		1	49	512000	nella
1266615	C	ana22		56	49	512000	ana
1266615	C	maya25		58	22	512000	maya
1351949	C	via28		56	64	512000	via
1351949	C	luna22		58	30	512000	luna
1351949	C	maya26		36	41	512000	maya
1351949	C	nella22		1	38	512000	nella
1351949	C	ana23		84	15	512000	ana
1351949	C	ana24		84	21	512000	ana
1403731	C	nella23		1	81	512000	nella
1403731	C	via29		56	17	512000	via
1403731	C	maya27		36	63	512000	maya
1403731	C	luna23		58	46	512000	luna
1403731	C	ana25		84	32	512000	ana
1403731	C	via30		56	91	512000	via
1488780	C	maya28		36	55	512000	maya
1488780	C	ana26		84	72	512000	ana
1488780	C	luna24		58	91	512000	luna
1488780	C	nella24		1	45	512000	nella
1488780	C	via31		56	0	512000	via
1562124	C	maya29		36	67	512000	maya
1562124	C	via32		56	71	512000	via
1562124	C	ana27		84	25	512000	ana
1562124	C	nella25		1	11	512000	nella
1562124	C	luna25		58	59	512000	luna
1562124	C	luna26		58	92	512000	luna
1630270	C	nella26		1	93	512000	nella
1630270	C	maya30		36	24	512000	maya
1630270	C	ana28		84	2	512000	ana
1630270	C	via33		56	73	512000	via
1630270	C	luna27		58	12	512000	luna
1681239	C	via34		56	89	512000	via
1681239	C	nella27		1	67	512000	nella
1681239	C	luna28		58	52	512000	luna
