0	C	maya1		1	17	512000	maya
0	C	maya2		1	83	512000	maya
0	C	maya3		1	52	512000	maya
0	C	via1		39	66	512000	via
0	C	via2		39	96	512000	via
42127	C	nella1		37	30	512000	nella
42127	C	nella2		37	64	512000	nella
86305	C	luna1		5	2	512000	luna
86305	C	luna2		5	31	512000	luna
159965	C	via3		39	72	512000	via
159965	C	via4		39	16	512000	via
159965	C	via5		39	48	512000	via
159965	C	via6		39	85	512000	via
224993	C	ana1		29	84	512000	ana
224993	C	nella3		37	43	512000	nella
224993	C	luna3		5	83	512000	luna
270476	C	maya4		1	38	512000	maya
270476	C	ana2		29	96	512000	ana
270476	C	ana3		29	59	512000	ana
315870	C	via7		39	72	512000	via
315870	C	via8		39	22	512000	via
315870	C	luna4		5	66	512000	luna
386272	C	ana4		29	72	512000	ana
386272	C	ana5		29	77	512000	ana
386272	C	ana6		29	21	512000	ana
386272	C	luna5		5	48	512000	luna
434929	C	maya5		1	25	512000	maya
434929	C	luna6		5	71	512000	luna
434929	C	maya6		1	72	512000	maya
434929	C	luna7		5	78	512000	luna
509112	C	ana7		29	80	512000	ana
509112	C	via9		39	54	512000	via
556084	C	via10		39	6	512000	via
556084	C	via11		39	46	512000	via
556084	C	maya7		1	70	512000	maya
556084	C	ana8		29	94	512000	ana
601879	C	nella4		37	66	512000	nella
601879	C	ana9		29	61	512000	ana
601879	C	nella5		37	74	512000	nella
668997	C	luna8		5	83	512000	luna
668997	C	maya8		1	27	512000	maya
731909	C	nella6		37	86	512000	nella
731909	C	via12		1	28	512000	via
731909	C	via13		1	0	512000	via
810003	C	ana10		5	64	512000	ana
810003	C	ana11		5	69	512000	ana
889466	C	nella7		37	56	512000	nella
889466	C	luna9		29	75	512000	luna
889466	C	nella8		37	85	512000	nella
889466	C	nella9		37	43	512000	nella
946687	C	nella10		37	19	512000	nella
946687	C	nella11		37	53	512000	nella
946687	C	ana12		5	55	512000	ana
946687	C	luna10		29	60	512000	luna
1027230	C	via14		1	10	512000	via
1027230	C	via15		1	16	512000	via
1071696	C	luna11		29	83	512000	luna
1071696	C	ana13		5	75	512000	ana
1071696	C	ana14		5	26	512000	ana
1129229	C	ana15		5	67	512000	ana
1129229	C	ana16		5	12	512000	ana
1129229	C	maya9		39	23	512000	maya
1176518	C	via16		1	90	512000	via
1176518	C	nella12		37	53	512000	nella
1176518	C	maya10		39	96	512000	maya
1176518	C	nella13		37	38	512000	nella
1221304	C	maya11		39	76	512000	maya
1221304	C	nella14		37	63	512000	nella
1221304	C	luna12		29	92	512000	luna
1276942	C	nella15		39	24	512000	nella
1276942	C	via17		5	61	512000	via
1276942	C	maya12		29	33	512000	maya
1276942	C	nella16		39	88	512000	nella
1336777	C	ana17		37	64	512000	ana
1336777	C	via18		5	68	512000	via
1336777	C	ana18		37	43	512000	ana
1379351	C	maya13		29	42	512000	maya
1379351	C	luna13		1	34	512000	luna
1462020	C	ana19		37	65	512000	ana
1462020	C	luna14		1	20	512000	luna
1462020	C	maya14		29	47	512000	maya
1462020	C	ana20		37	91	512000	ana
1524323	C	nella17		39	4	512000	nella
1524323	C	nella18		39	20	512000	nella
1524323	C	luna15		1	70	512000	luna
1524323	C	nella19		39	70	512000	nella
1608774	C	ana21		37	34	512000	ana
1608774	C	maya15		29	86	512000	maya
1608774	C	ana22		37	36	512000	ana
1608774	C	luna16		1	10	512000	luna
1664308	C	luna17		1	38	512000	luna
1664308	C	ana23		37	70	512000	ana
1750570	C	ana24		37	47	512000	ana
1750570	C	nella20		39	90	512000	nella
1750570	C	luna18		1	22	512000	luna
1750570	C	ana25		37	91	512000	ana
1826234	C	via19		5	57	512000	via
1826234	C	maya16		29	33	512000	maya
1909136	C	maya17		39	72	512000	maya
1909136	C	luna19		37	44	512000	luna
1909136	C	luna20		37	86	512000	luna
1988350	C	maya18		39	36	512000	maya
1988350	C	maya19		39	79	512000	maya
2036032	C	luna21		37	57	512000	luna
2036032	C	maya20		39	17	512000	maya
2036032	C	nella21		1	41	512000	nella
2084218	C	nella22		1	51	512000	nella
2084218	C	maya21		39	83	512000	maya
2084218	C	nella23		1	6	512000	nella
2084218	C	luna22		37	32	512000	luna
2161438	C	ana26		5	45	512000	ana
2161438	C	maya22		39	4	512000	maya
2161438	C	luna23		37	45	512000	luna
2240575	C	maya23		39	55	512000	maya
2240575	C	via20		29	81	512000	via
2240575	C	ana27		5	92	512000	ana
2240575	C	ana28		5	84	512000	ana
2286657	C	maya24		39	27	512000	maya
2286657	C	maya25		39	27	512000	maya
2286657	C	nella24		1	21	512000	nella
2336247	C	via21		29	59	512000	via
2336247	C	maya26		39	87	512000	maya
2336247	C	nella25		1	23	512000	nella
2336247	C	ana29		5	12	512000	ana
2407227	C	luna24		37	77	512000	luna
2407227	C	luna25		37	31	512000	luna
2487856	C	via22		29	80	512000	via
2487856	C	maya27		39	54	512000	maya
2551732	C	luna26		1	93	512000	luna
2551732	C	luna27		1	75	512000	luna
2551732	C	nella26		5	60	512000	nella
2551732	C	maya28		39	26	512000	maya
2620179	C	maya29		39	7	512000	maya
2620179	C	via23		29	84	512000	via
2620179	C	maya30		39	70	512000	maya
2620179	C	nella27		5	78	512000	nella
2706261	C	ana30		37	55	512000	ana
2706261	C	luna28		1	61	512000	luna
2772850	C	maya31		39	83	512000	maya
2772850	C	ana31		37	3	512000	ana
2858547	C	ana32		37	34	512000	ana
2858547	C	via24		29	81	512000	via
2858547	C	via25		29	35	512000	via
2940428	C	via26		29	22	512000	via
2940428	C	nella28		5	67	512000	nella
2940428	C	luna29		1	91	512000	luna
2940428	C	via27		29	95	512000	via
3020880	C	luna30		1	59	512000	luna
3020880	C	maya32		39	53	512000	maya
3020880	C	ana33		37	13	512000	ana
3020880	C	via28		29	96	512000	via
