0	C	luna1		1	43	512000	luna
0	C	nella1		5	52	512000	nella
0	C	maya1		29	19	512000	maya
0	C	via1		37	70	512000	via
0	C	ana1		39	47	512000	ana
0	C	maya2		29	66	512000	maya
0	C	luna2		1	52	512000	luna
57475	C	maya3		29	34	512000	maya
57475	C	ana2		39	42	512000	ana
57475	C	nella2		5	56	512000	nella
57475	C	via2		37	20	512000	via
57475	C	luna3		1	91	512000	luna
57475	C	nella3		5	96	512000	nella
57475	C	via3		37	50	512000	via
133254	C	maya4		29	94	512000	maya
133254	C	via4		37	20	512000	via
133254	C	ana3		39	82	512000	ana
133254	C	luna4		1	22	512000	luna
133254	C	nella4		5	19	512000	nella
200111	C	maya5		29	61	512000	maya
200111	C	via5		37	35	512000	via
200111	C	luna5		1	33	512000	luna
200111	C	nella5		5	23	512000	nella
200111	C	ana4		39	18	512000	ana
200111	C	via6		37	23	512000	via
255877	C	luna6		1	28	512000	luna
255877	C	ana5		39	26	512000	ana
255877	C	nella6		5	18	512000	nella
255877	C	via7		37	57	512000	via
255877	C	maya6		29	84	512000	maya
340531	C	maya7		29	85	512000	maya
340531	C	nella7		5	3	512000	nella
340531	C	ana6		39	74	512000	ana
340531	C	via8		37	51	512000	via
340531	C	luna7		1	64	512000	luna
340531	C	nella8		5	17	512000	nella
426542	C	maya8		29	16	512000	maya
426542	C	via9		37	79	512000	via
426542	C	nella9		5	19	512000	nella
426542	C	ana7		39	7	512000	ana
426542	C	luna8		1	84	512000	luna
426542	C	ana8		39	89	512000	ana
511836	C	nella10		5	13	512000	nella
511836	C	ana9		39	73	512000	ana
511836	C	via10		37	71	512000	via
511836	C	luna9		1	33	512000	luna
511836	C	maya9		29	35	512000	maya
567796	C	maya10		29	75	512000	maya
567796	C	luna10		1	88	512000	luna
567796	C	nella11		5	28	512000	nella
567796	C	via11		37	31	512000	via
567796	C	ana10		39	24	512000	ana
567796	C	luna11		1	19	512000	luna
567796	C	maya11		29	91	512000	maya
650807	C	via12		37	26	512000	via
650807	C	ana11		39	38	512000	ana
650807	C	luna12		1	30	512000	luna
650807	C	maya12		29	30	512000	maya
650807	C	nella12		5	10	512000	nella
650807	C	nella13		5	65	512000	nella
650807	C	nella14		5	96	512000	nella
702833	C	via13		29	43	512000	via
702833	C	ana12		1	51	512000	ana
702833	C	luna13		39	93	512000	luna
702833	C	nella15		37	83	512000	nella
702833	C	maya13		5	25	512000	maya
773206	C	via14		29	32	512000	via
773206	C	luna14		39	21	512000	luna
773206	C	nella16		37	46	512000	nella
773206	C	ana13		1	32	512000	ana
773206	C	maya14		5	77	512000	maya
773206	C	luna15		39	92	512000	luna
834524	C	ana14		1	26	512000	ana
834524	C	maya15		5	27	512000	maya
834524	C	luna16		39	55	512000	luna
834524	C	nella17		37	76	512000	nella
834524	C	via15		29	10	512000	via
834524	C	luna17		39	24	512000	luna
917139	C	ana15		1	56	512000	ana
917139	C	via16		29	22	512000	via
917139	C	nella18		37	25	512000	nella
917139	C	maya16		5	6	512000	maya
917139	C	luna18		39	65	512000	luna
988715	C	via17		29	93	512000	via
988715	C	ana16		1	89	512000	ana
988715	C	nella19		37	59	512000	nella
988715	C	luna19		39	55	512000	luna
988715	C	maya17		5	90	512000	maya
988715	C	luna20		39	71	512000	luna
1061185	C	ana17		1	11	512000	ana
1061185	C	maya18		5	92	512000	maya
1061185	C	nella20		37	8	512000	nella
1061185	C	luna21		39	22	512000	luna
1061185	C	via18		29	82	512000	via
1061185	C	luna22		39	31	512000	luna
1140276	C	luna23		39	81	512000	luna
1140276	C	nella21		37	63	512000	nella
1140276	C	maya19		5	71	512000	maya
1140276	C	via19		29	82	512000	via
1140276	C	ana18		1	70	512000	ana
1216418	C	ana19		1	83	512000	ana
1216418	C	nella22		37	42	512000	nella
1216418	C	luna24		39	43	512000	luna
1216418	C	maya20		5	41	512000	maya
1216418	C	via20		29	35	512000	via
1287409	C	nella23		1	59	512000	nella
1287409	C	ana20		39	33	512000	ana
1287409	C	maya21		5	22	512000	maya
1287409	C	via21		37	89	512000	via
1287409	C	luna25		29	17	512000	luna
1287409	C	maya22		5	74	512000	maya
1339701	C	luna26		29	85	512000	luna
1339701	C	maya23		5	64	512000	maya
1339701	C	nella24		1	30	512000	nella
1339701	C	via22		37	84	512000	via
1339701	C	ana21		39	85	512000	ana
1339701	C	maya24		5	84	512000	maya
1391817	C	ana22		39	75	512000	ana
1391817	C	via23		37	21	512000	via
1391817	C	maya25		5	88	512000	maya
1391817	C	nella25		1	77	512000	nella
1391817	C	luna27		29	52	512000	luna
1471011	C	luna28		29	52	512000	luna
