0	C	nella1		95	81	512000	nella
0	C	luna1		56	74	512000	luna
0	C	ana1		85	62	512000	ana
0	C	maya1		94	16	512000	maya
0	C	via1		28	61	512000	via
0	C	maya2		94	46	512000	maya
0	C	maya3		94	5	512000	maya
85550	C	luna2		56	2	512000	luna
85550	C	ana2		85	4	512000	ana
85550	C	via2		28	13	512000	via
85550	C	maya4		94	67	512000	maya
85550	C	nella2		95	9	512000	nella
85550	C	ana3		85	49	512000	ana
85550	C	maya5		94	86	512000	maya
148525	C	luna3		56	74	512000	luna
148525	C	nella3		95	49	512000	nella
148525	C	via3		28	59	512000	via
148525	C	ana4		85	8	512000	ana
148525	C	maya6		94	42	512000	maya
210853	C	luna4		56	16	512000	luna
210853	C	maya7		94	66	512000	maya
210853	C	nella4		95	48	512000	nella
210853	C	via4		28	67	512000	via
210853	C	ana5		85	24	512000	ana
278860	C	maya8		94	44	512000	maya
278860	C	via5		28	20	512000	via
278860	C	luna5		56	11	512000	luna
278860	C	ana6		85	76	512000	ana
278860	C	nella5		95	54	512000	nella
278860	C	nella6		95	90	512000	nella
278860	C	luna6		56	89	512000	luna
329019	C	nella7		95	47	512000	nella
329019	C	ana7		85	20	512000	ana
329019	C	via6		28	48	512000	via
329019	C	luna7		56	66	512000	luna
329019	C	maya9		94	57	512000	maya
329019	C	via7		28	24	512000	via
329019	C	nella8		95	64	512000	nella
380256	C	ana8		85	90	512000	ana
380256	C	nella9		95	57	512000	nella
380256	C	luna8		56	66	512000	luna
380256	C	maya10		94	76	512000	maya
380256	C	via8		28	41	512000	via
380256	C	nella10		95	81	512000	nella
458513	C	nella11		95	88	512000	nella
458513	C	ana9		85	37	512000	ana
458513	C	luna9		56	9	512000	luna
458513	C	maya11		94	23	512000	maya
458513	C	via9		28	82	512000	via
458513	C	luna10		56	65	512000	luna
458513	C	luna11		56	90	512000	luna
509302	C	ana10		85	84	512000	ana
509302	C	nella12		95	18	512000	nella
509302	C	luna12		56	61	512000	luna
509302	C	via10		28	38	512000	via
509302	C	maya12		94	84	512000	maya
584728	C	nella13		95	2	512000	nella
584728	C	via11		28	5	512000	via
584728	C	maya13		94	33	512000	maya
