0	C	via1		86	2	512000	via
0	C	luna1		92	53	512000	luna
0	C	ana1		15	29	512000	ana
0	C	nella1		95	22	512000	nella
0	C	maya1		56	6	512000	maya
0	C	luna2		92	69	512000	luna
50510	C	maya2		56	25	512000	maya
50510	C	luna3		92	89	512000	luna
50510	C	via2		86	51	512000	via
50510	C	ana2		15	59	512000	ana
50510	C	nella2		95	55	512000	nella
50510	C	ana3		15	35	512000	ana
119916	C	nella3		95	18	512000	nella
119916	C	luna4		92	65	512000	luna
119916	C	via3		86	40	512000	via
119916	C	ana4		15	50	512000	ana
119916	C	maya3		56	18	512000	maya
206191	C	nella4		95	67	512000	nella
206191	C	luna5		92	83	512000	luna
206191	C	via4		86	47	512000	via
206191	C	ana5		15	4	512000	ana
206191	C	maya4		56	87	512000	maya
206191	C	nella5		95	66	512000	nella
206191	C	maya5		56	61	512000	maya
274448	C	nella6		95	82	512000	nella
274448	C	luna6		92	70	512000	luna
274448	C	maya6		56	61	512000	maya
274448	C	ana6		15	58	512000	ana
274448	C	via5		86	38	512000	via
274448	C	ana7		15	41	512000	ana
359359	C	luna7		92	63	512000	luna
359359	C	nella7		95	62	512000	nella
359359	C	via6		86	75	512000	via
359359	C	ana8		15	38	512000	ana
359359	C	maya7		56	81	512000	maya
359359	C	maya8		56	53	512000	maya
421825	C	nella8		95	19	512000	nella
421825	C	maya9		56	71	512000	maya
421825	C	via7		86	0	512000	via
421825	C	ana9		15	21	512000	ana
421825	C	luna8		92	35	512000	luna
421825	C	ana10		15	3	512000	ana
504837	C	maya10		56	0	512000	maya
504837	C	nella9		95	6	512000	nella
504837	C	ana11		15	17	512000	ana
504837	C	luna9		92	61	512000	luna
504837	C	via8		86	72	512000	via
574802	C	ana12		15	88	512000	ana
574802	C	via9		86	32	512000	via
574802	C	luna10		92	59	512000	luna
574802	C	nella10		95	47	512000	nella
574802	C	maya11		56	88	512000	maya
574802	C	ana13		15	72	512000	ana
643341	C	nella11		95	74	512000	nella
643341	C	luna11		92	77	512000	luna
643341	C	maya12		56	94	512000	maya
643341	C	via10		86	2	512000	via
643341	C	ana14		15	72	512000	ana
643341	C	ana15		15	22	512000	ana
711373	C	nella12		56	69	512000	nella
711373	C	luna12		92	5	512000	luna
711373	C	ana16		86	40	512000	ana
